

----------------------------------------------------------------------------
Training SAINT Vesion 1 with Dataset: config/boston.yml 



----------------------------------------------------------------------------
 Panda Version: 2.0.3
Namespace(batch_size=128, cat_dims=None, cat_idx=None, config='config/boston.yml', data_parallel=False, dataset='Boston', direction='minimize', dropna_idx=None, early_stopping_rounds=20, epochs=100, gpu_ids=[0, 1], logging_period=100, miss_cat_idx=None, miss_num_idx=None, model_name='SAINT', n_trials=1, nominal_idx=[3], num_classes=1, num_features=13, num_idx=None, num_splits=5, objective='regression', one_hot_encode=True, optimize_hyperparameters=True, ordinal_encode=False, ordinal_idx=None, scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
 Panda Version: 2.0.3
Loading dataset Boston...
Dataset loaded! 

X b4 encoding : [6.320e-03 1.800e+01 2.310e+00 0.000e+00 5.380e-01 6.575e+00 6.520e+01
 4.090e+00 1.000e+00 2.960e+02 1.530e+01 3.969e+02 4.980e+00] 

(506, 13)
Data Type of X: <class 'numpy.ndarray'>
Nominal Idx: [3]
Ordinal Idx: None
Cat Dims: None 
 

Normonal Idx: [3]
Cat Idx Part II: [3] 
ENDE 
 

X after Nominal Encoding: [6.320e-03 1.800e+01 2.310e+00 0.000e+00 5.380e-01 6.575e+00 6.520e+01
 4.090e+00 1.000e+00 2.960e+02 1.530e+01 3.969e+02 4.980e+00] 
 

Scaling the data...
X after Scaling: [-0.41978194  0.28482986 -1.2879095   0.         -0.14421743  0.41367189
 -0.12001342  0.1402136  -0.98284286 -0.66660821 -1.45900038  0.44105193
 -1.0755623 ] 
 

One Hot Encoding...
X after One Hot Encoding: [ 1.          0.         -0.41978194  0.28482986 -1.2879095  -0.14421743
  0.41367189 -0.12001342  0.1402136  -0.98284286 -0.66660821 -1.45900038
  0.44105193 -1.0755623 ] 
 

args.num_features: 14
args.cat_idx: None
Cat Dims: []
Epoch 21 loss 12416642.0
Epoch 22 loss 12373614.0
Epoch 23 loss 12218007.0
Epoch 24 loss 12278932.0
Epoch 25 loss 12317891.0
Epoch 26 loss 12304709.0
Epoch 27 loss 12371403.0
Epoch 28 loss 12595839.0
Epoch 29 loss 12461183.0
Epoch 30 loss 12491919.0
Epoch 31 loss 12760789.0
Epoch 32 loss 12914572.0
Epoch 33 loss 12787088.0
Epoch 34 loss 12821551.0
Epoch 35 loss 12917943.0
Epoch 36 loss 13204863.0
Epoch 37 loss 12915437.0
Epoch 38 loss 13091279.0
Epoch 39 loss 13038780.0
Epoch 40 loss 13074368.0
Epoch 41 loss 13136451.0
Validation loss has not improved for 20 steps!
Early stopping applies.
{'MSE - mean': 12146714.676581096, 'MSE - std': 89438.75418443588, 'R2 - mean': 0.5285726194415081, 'R2 - std': 0.001843610527669306} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 13249535.0
Epoch 1 loss 12934110.0
Epoch 2 loss 12793873.0
Epoch 3 loss 12597408.0
Epoch 4 loss 12753906.0
Epoch 5 loss 12416691.0
Epoch 6 loss 12414443.0
Epoch 7 loss 12392096.0
Epoch 8 loss 12359559.0
Epoch 9 loss 12430055.0
Epoch 10 loss 12323906.0
Epoch 11 loss 12248795.0
Epoch 12 loss 12233587.0
Epoch 13 loss 12278094.0
Epoch 14 loss 12244003.0
Epoch 15 loss 12223601.0
Epoch 16 loss 12214694.0
Epoch 17 loss 12229468.0
Epoch 18 loss 12263620.0
Epoch 19 loss 12127988.0
Epoch 20 loss 12228624.0
Epoch 21 loss 12183762.0
Epoch 22 loss 12181048.0
Epoch 23 loss 12186007.0
Epoch 24 loss 12159324.0
Epoch 25 loss 12539120.0
Epoch 26 loss 12378149.0
Epoch 27 loss 12230226.0
Epoch 28 loss 12428129.0
Epoch 29 loss 12493658.0
Epoch 30 loss 12485131.0
Epoch 31 loss 12619862.0
Epoch 32 loss 12606549.0
Epoch 33 loss 12544556.0
Epoch 34 loss 13005400.0
Epoch 35 loss 12757941.0
Epoch 36 loss 12655474.0
Epoch 37 loss 12744216.0
Epoch 38 loss 12879598.0
Epoch 39 loss 13042894.0
Epoch 40 loss 12995054.0
Validation loss has not improved for 20 steps!
Early stopping applies.
{'MSE - mean': 12143957.483493093, 'MSE - std': 80186.28969436887, 'R2 - mean': 0.5298144828749484, 'R2 - std': 0.0029812780768406918} 
 

Finished cross validation
Hyperparam was saved!!! Hurrah!!!
Trial 1 finished with value: 12143957.483493093 and parameters: {'dim': 128, 'depth': 3, 'heads': 2, 'dropout': 0.3}. Best is trial 1 with value: 12143957.483493093.
Best parameters: {'dim': 128, 'depth': 3, 'heads': 2, 'dropout': 0.3}
In get_device
Using dim 8 and batch size 64
In get_device
Using dim 8 and batch size 64
Epoch 0 loss 12857531.0
Epoch 1 loss 12674879.0
Epoch 2 loss 12546371.0
Epoch 3 loss 12432574.0
Epoch 4 loss 12331780.0
Epoch 5 loss 12323670.0
Epoch 6 loss 12216032.0
Epoch 7 loss 12241143.0
Epoch 8 loss 12223911.0
Epoch 9 loss 12226071.0
Epoch 10 loss 12122505.0
Epoch 11 loss 12220123.0
Epoch 12 loss 12130889.0
Epoch 13 loss 12221461.0
Epoch 14 loss 12110606.0
Epoch 15 loss 12064413.0
Epoch 16 loss 11973306.0
Epoch 17 loss 12114775.0
Epoch 18 loss 12068928.0
Epoch 19 loss 12071677.0
Epoch 20 loss 12258132.0
Epoch 21 loss 12295806.0
Epoch 22 loss 12257485.0
Epoch 23 loss 12220180.0
Epoch 24 loss 12211722.0
Epoch 25 loss 12248567.0
Epoch 26 loss 12302593.0
Epoch 27 loss 12399351.0
Epoch 28 loss 12383973.0
Epoch 29 loss 12386587.0
Epoch 30 loss 12380705.0
Epoch 31 loss 12663270.0
Epoch 32 loss 12865299.0
Epoch 33 loss 12563571.0
Epoch 34 loss 12789053.0
Epoch 35 loss 12826732.0
Epoch 36 loss 12794285.0
Epoch 37 loss 12851372.0
Validation loss has not improved for 20 steps!
Early stopping applies.
Saved Losses
{'MSE - mean': 11971689.186146734, 'MSE - std': 0.0, 'R2 - mean': 0.5313566856927221, 'R2 - std': 0.0} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 13103144.0
Epoch 1 loss 13519723.0
Epoch 2 loss 12756676.0
Epoch 3 loss 12595351.0
Epoch 4 loss 12484961.0
Epoch 5 loss 12465300.0
Epoch 6 loss 12459113.0
Epoch 7 loss 12380565.0
Epoch 8 loss 12336723.0
Epoch 9 loss 12407927.0
Epoch 10 loss 12343757.0
Epoch 11 loss 12261513.0
Epoch 12 loss 12271593.0
Epoch 13 loss 12298331.0
Epoch 14 loss 12265484.0
Epoch 15 loss 12227748.0
Epoch 16 loss 12154957.0
Epoch 17 loss 12157205.0
Epoch 18 loss 12326717.0
Epoch 19 loss 12212669.0
Epoch 20 loss 12225829.0
Epoch 21 loss 12272997.0
Epoch 22 loss 12240555.0
Epoch 23 loss 12266610.0
Epoch 24 loss 12378632.0
Epoch 25 loss 12347044.0
Epoch 26 loss 12279001.0
Epoch 27 loss 12363917.0
Epoch 28 loss 12367987.0
Epoch 29 loss 12516382.0
Epoch 30 loss 12707005.0
Epoch 31 loss 12447082.0
Epoch 32 loss 12600376.0
Epoch 33 loss 12567808.0
Epoch 34 loss 12651578.0
Epoch 35 loss 12625132.0
Epoch 36 loss 12685405.0
Epoch 37 loss 12873614.0
Validation loss has not improved for 20 steps!
Early stopping applies.
Saved Losses
{'MSE - mean': 12068803.258337785, 'MSE - std': 97114.07219105121, 'R2 - mean': 0.5303387161669298, 'R2 - std': 0.0010179695257922505} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 13513836.0
Epoch 1 loss 12957910.0
Epoch 2 loss 12975024.0
Epoch 3 loss 12714111.0
Epoch 4 loss 12673571.0
Epoch 5 loss 12555383.0
Epoch 6 loss 12571435.0
Epoch 7 loss 12520874.0
Epoch 8 loss 12465479.0
Epoch 9 loss 12440495.0
Epoch 10 loss 12424743.0
Epoch 11 loss 12409100.0
Epoch 12 loss 12384228.0
Epoch 13 loss 12415070.0
Epoch 14 loss 12346182.0
Epoch 15 loss 12296645.0
Epoch 16 loss 12378704.0
Epoch 17 loss 12291272.0
Epoch 18 loss 12236354.0
Epoch 19 loss 12420383.0
Epoch 20 loss 12403535.0
Epoch 21 loss 12412481.0
Epoch 22 loss 12321862.0
Epoch 23 loss 12339666.0
Epoch 24 loss 12747949.0
Epoch 25 loss 12313500.0
Epoch 26 loss 12388173.0
Epoch 27 loss 12449824.0
Epoch 28 loss 12671856.0
Epoch 29 loss 12745798.0
Epoch 30 loss 12572224.0
Epoch 31 loss 12795201.0
Epoch 32 loss 12773417.0
Epoch 33 loss 12809931.0
Epoch 34 loss 12658384.0
Epoch 35 loss 12826218.0
Epoch 36 loss 12861630.0
Epoch 37 loss 13006813.0
Epoch 38 loss 13022245.0
Epoch 39 loss 13016683.0
Validation loss has not improved for 20 steps!
Early stopping applies.
Saved Losses
{'MSE - mean': 12126701.992978154, 'MSE - std': 113982.26012965364, 'R2 - mean': 0.5287293841706181, 'R2 - std': 0.002422961050519192} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 13115361.0
Epoch 1 loss 12886014.0
Epoch 2 loss 12620878.0
Epoch 3 loss 12687487.0
Epoch 4 loss 12495703.0
Epoch 5 loss 12561783.0
Epoch 6 loss 12491202.0
Epoch 7 loss 12637925.0
Epoch 8 loss 12424899.0
Epoch 9 loss 12407746.0
Epoch 10 loss 12351563.0
Epoch 11 loss 12419748.0
Epoch 12 loss 12338603.0
Epoch 13 loss 12327911.0
Epoch 14 loss 12351786.0
Epoch 15 loss 12271889.0
Epoch 16 loss 12240566.0
Epoch 17 loss 12337758.0
Epoch 18 loss 12351853.0
Epoch 19 loss 12202347.0
Epoch 20 loss 12295715.0
Epoch 21 loss 12331625.0
Epoch 22 loss 12218343.0
Epoch 23 loss 12312527.0
Epoch 24 loss 12397929.0
Epoch 25 loss 12327326.0
Epoch 26 loss 12257932.0
Epoch 27 loss 12408382.0
Epoch 28 loss 12515864.0
Epoch 29 loss 12516399.0
Epoch 30 loss 12568077.0
Epoch 31 loss 12577814.0
Epoch 32 loss 12580328.0
Epoch 33 loss 12611416.0
Epoch 34 loss 12941350.0
Epoch 35 loss 12878162.0
Epoch 36 loss 13081359.0
Epoch 37 loss 13093711.0
Epoch 38 loss 12936516.0
Epoch 39 loss 13171365.0
Epoch 40 loss 13049017.0
Validation loss has not improved for 20 steps!
Early stopping applies.
Saved Losses
{'MSE - mean': 12144434.188087318, 'MSE - std': 103379.19978586861, 'R2 - mean': 0.528664384577326, 'R2 - std': 0.002101363850130255} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 13122606.0
Epoch 1 loss 12888523.0
Epoch 2 loss 12741667.0
Epoch 3 loss 12559788.0
Epoch 4 loss 12519706.0
Epoch 5 loss 12516927.0
Epoch 6 loss 12438194.0
Epoch 7 loss 12368594.0
Epoch 8 loss 12417248.0
Epoch 9 loss 12335400.0
Epoch 10 loss 12446662.0
Epoch 11 loss 12321017.0
Epoch 12 loss 12339329.0
Epoch 13 loss 12394252.0
Epoch 14 loss 12231116.0
Epoch 15 loss 12285951.0
Epoch 16 loss 12340353.0
Epoch 17 loss 12201476.0
Epoch 18 loss 12375363.0
Epoch 19 loss 12190730.0
Epoch 20 loss 12209644.0
Epoch 21 loss 12117257.0
Epoch 22 loss 12234279.0
Epoch 23 loss 12205225.0
Epoch 24 loss 12204419.0
Epoch 25 loss 12161067.0
Epoch 26 loss 12218434.0
Epoch 27 loss 12260430.0
Epoch 28 loss 12363105.0
Epoch 29 loss 12410948.0
Epoch 30 loss 12258081.0
Epoch 31 loss 12563363.0
Epoch 32 loss 12733256.0
Epoch 33 loss 12451449.0
Epoch 34 loss 12663983.0
Epoch 35 loss 12644144.0
Epoch 36 loss 12747677.0
Epoch 37 loss 12890747.0
Epoch 38 loss 12762227.0
Epoch 39 loss 12905637.0
Epoch 40 loss 12928903.0
Epoch 41 loss 12847511.0
Epoch 42 loss 13176329.0
Validation loss has not improved for 20 steps!
Early stopping applies.
Saved Losses
{'MSE - mean': 12138485.866883727, 'MSE - std': 93227.34180087755, 'R2 - mean': 0.5300277421194837, 'R2 - std': 0.003311730540901575} 
 

Saving model.....
Results After CV: {'MSE - mean': 12138485.866883727, 'MSE - std': 93227.34180087755, 'R2 - mean': 0.5300277421194837, 'R2 - std': 0.003311730540901575}
Train time: 17810.196501251798
Inference time: 3.201817762199789
Finished cross validation
